Date,Source,StartTime,EndTime,DeltaTime,start_time,end_time,source_class,source_class_specific
25-Aug,Fin whale,21:25,22:15,0:50,2018.08.25T21:25:00.000,2018.08.25T22:15:00.000,Biophonic,Fin whale
26-Aug,Fin whale,0:13,0:59,0:46,2018.08.26T00:13:00.000,2018.08.26T00:59:00.000,Biophonic,Fin whale
26-Aug,Fin whale,2:53,3:46,0:53,2018.08.26T02:53:00.000,2018.08.26T03:46:00.000,Biophonic,Fin whale
26-Aug,Fin whale,5:56,6:43,0:47,2018.08.26T05:56:00.000,2018.08.26T06:43:00.000,Biophonic,Fin whale
26-Aug,Fin whale,8:43,9:26,0:43,2018.08.26T08:43:00.000,2018.08.26T09:26:00.000,Biophonic,Fin whale
26-Aug,Fin whale,11:25,12:17,0:52,2018.08.26T11:25:00.000,2018.08.26T12:17:00.000,Biophonic,Fin whale
26-Aug,Fin whale,14:16,15:01,0:45,2018.08.26T14:16:00.000,2018.08.26T15:01:00.000,Biophonic,Fin whale
26-Aug,Fin whale,17:18,17:52,0:34,2018.08.26T17:18:00.000,2018.08.26T17:52:00.000,Biophonic,Fin whale
26-Aug,Fin whale,20:09,20:41,0:32,2018.08.26T20:09:00.000,2018.08.26T20:41:00.000,Biophonic,Fin whale
26-Aug,Fin whale,23:00,23:35,0:35,2018.08.26T23:00:00.000,2018.08.26T23:35:00.000,Biophonic,Fin whale
27-Aug,Fin whale,1:39,2:24,0:45,2018.08.27T01:39:00.000,2018.08.27T02:24:00.000,Biophonic,Fin whale
27-Aug,Fin whale,4:45,5:35,0:50,2018.08.27T04:45:00.000,2018.08.27T05:35:00.000,Biophonic,Fin whale
27-Aug,Fin whale,7:43,8:34,0:51,2018.08.27T07:43:00.000,2018.08.27T08:34:00.000,Biophonic,Fin whale
27-Aug,Fin whale,10:46,11:37,0:51,2018.08.27T10:46:00.000,2018.08.27T11:37:00.000,Biophonic,Fin whale
27-Aug,Fin whale,13:46,14:37,0:51,2018.08.27T13:46:00.000,2018.08.27T14:37:00.000,Biophonic,Fin whale
27-Aug,Fin whale,16:47,17:38,0:51,2018.08.27T16:47:00.000,2018.08.27T17:38:00.000,Biophonic,Fin whale
27-Aug,Fin whale,19:55,20:37,0:42,2018.08.27T19:55:00.000,2018.08.27T20:37:00.000,Biophonic,Fin whale
27-Aug,Fin whale,22:44,23:26,0:42,2018.08.27T22:44:00.000,2018.08.27T23:26:00.000,Biophonic,Fin whale
28-Aug,Fin whale,1:39,2:33,0:54,2018.08.28T01:39:00.000,2018.08.28T02:33:00.000,Biophonic,Fin whale
28-Aug,Fin whale,4:37,5:30,0:53,2018.08.28T04:37:00.000,2018.08.28T05:30:00.000,Biophonic,Fin whale
28-Aug,Fin whale,7:30,8:22,0:52,2018.08.28T07:30:00.000,2018.08.28T08:22:00.000,Biophonic,Fin whale
28-Aug,Fin whale,10:29,11:18,0:49,2018.08.28T10:29:00.000,2018.08.28T11:18:00.000,Biophonic,Fin whale
28-Aug,Fin whale,13:35,14:27,0:52,2018.08.28T13:35:00.000,2018.08.28T14:27:00.000,Biophonic,Fin whale
28-Aug,Fin whale,17:11,17:58,0:47,2018.08.28T17:11:00.000,2018.08.28T17:58:00.000,Biophonic,Fin whale
28-Aug,Fin whale,20:22,21:14,0:52,2018.08.28T20:22:00.000,2018.08.28T21:14:00.000,Biophonic,Fin whale
28-Aug,Fin whale,23:35,0:29,0:45,2018.08.28T23:35:00.000,2018.08.28T00:29:00.000,Biophonic,Fin whale
29-Aug,Fin whale,2:57,3:47,0:50,2018.08.29T02:57:00.000,2018.08.29T03:47:00.000,Biophonic,Fin whale
29-Aug,Fin whale,6:17,7:05,0:48,2018.08.29T06:17:00.000,2018.08.29T07:05:00.000,Biophonic,Fin whale
29-Aug,Fin whale,10:12,10:36,0:24,2018.08.29T10:12:00.000,2018.08.29T10:36:00.000,Biophonic,Fin whale
29-Aug,Fin whale,13:39,14:07,0:28,2018.08.29T13:39:00.000,2018.08.29T14:07:00.000,Biophonic,Fin whale
29-Aug,Fin whale,16:57,17:45,0:48,2018.08.29T16:57:00.000,2018.08.29T17:45:00.000,Biophonic,Fin whale
29-Aug,Fin whale,20:16,21:04,0:48,2018.08.29T20:16:00.000,2018.08.29T21:04:00.000,Biophonic,Fin whale
30-Aug,Fin whale,0:13,0:19,0:06,2018.08.30T00:13:00.000,2018.08.30T00:19:00.000,Biophonic,Fin whale
30-Aug,Fin whale,3:30,4:08,0:38,2018.08.30T03:30:00.000,2018.08.30T04:08:00.000,Biophonic,Fin whale
30-Aug,Fin whale,10:52,11:34,0:42,2018.08.30T10:52:00.000,2018.08.30T11:34:00.000,Biophonic,Fin whale
30-Aug,Fin whale,14:42,15:18,0:36,2018.08.30T14:42:00.000,2018.08.30T15:18:00.000,Biophonic,Fin whale
27-Jul,Blackfish,16:25,16:40,0:15,2018.07.27T16:25:00.000,2018.07.27T16:40:00.000,Biophonic,Blackfish
27-Jul,Blackfish,17:03,17:51,0:48,2018.07.27T17:03:00.000,2018.07.27T17:51:00.000,Biophonic,Blackfish
27-Jul,Blackfish,18:47,19:30,0:43,2018.07.27T18:47:00.000,2018.07.27T19:30:00.000,Biophonic,Blackfish
27-Jul,Blackfish,19:50,20:35,0:45,2018.07.27T19:50:00.000,2018.07.27T20:35:00.000,Biophonic,Blackfish
29-Jul,Blackfish,16:20,16:21,0:01,2018.07.29T16:20:00.000,2018.07.29T16:21:00.000,Biophonic,Blackfish
29-Jul,Blackfish,17:11,17:39,0:28,2018.07.29T17:11:00.000,2018.07.29T17:39:00.000,Biophonic,Blackfish
29-Jul,Blackfish,18:07,18:42,0:35,2018.07.29T18:07:00.000,2018.07.29T18:42:00.000,Biophonic,Blackfish
30-Jul,Blackfish,17:51,17:53,0:02,2018.07.30T17:51:00.000,2018.07.30T17:53:00.000,Biophonic,Blackfish
31-Jul,Blackfish,12:26,13:14,0:48,2018.07.31T12:26:00.000,2018.07.31T13:14:00.000,Biophonic,Blackfish
31-Jul,Blackfish,14:24,15:06,0:42,2018.07.31T14:24:00.000,2018.07.31T15:06:00.000,Biophonic,Blackfish
31-Jul,Blackfish,15:33,16:03,0:30,2018.07.31T15:33:00.000,2018.07.31T16:03:00.000,Biophonic,Blackfish
31-Jul,Blackfish,17:23,17:53,0:30,2018.07.31T17:23:00.000,2018.07.31T17:53:00.000,Biophonic,Blackfish
31-Jul,Blackfish,19:05,19:12,0:07,2018.07.31T19:05:00.000,2018.07.31T19:12:00.000,Biophonic,Blackfish
31-Jul,Blackfish,21:34,21:44,0:10,2018.07.31T21:34:00.000,2018.07.31T21:44:00.000,Biophonic,Blackfish
7-Aug,Blackfish,22:45,23:54,1:09,2018.08.07T22:45:00.000,2018.08.07T23:54:00.000,Biophonic,Blackfish
8-Aug,Blackfish,12:33,13:15,0:42,2018.08.08T12:33:00.000,2018.08.08T13:15:00.000,Biophonic,Blackfish
8-Aug,Blackfish,13:51,13:54,0:03,2018.08.08T13:51:00.000,2018.08.08T13:54:00.000,Biophonic,Blackfish
8-Aug,Blackfish,14:25,14:26,0:01,2018.08.08T14:25:00.000,2018.08.08T14:26:00.000,Biophonic,Blackfish
8-Aug,Blackfish,22:17,23:07,0:50,2018.08.08T22:17:00.000,2018.08.08T23:07:00.000,Biophonic,Blackfish
9-Aug,Blackfish,0:41,1:27,0:46,2018.08.09T00:41:00.000,2018.08.09T01:27:00.000,Biophonic,Blackfish
30-Jul,Sperm whale,15:18,15:35,0:17,2018.07.30T15:18:00.000,2018.07.30T15:35:00.000,Biophonic,Sperm whale
30-Jul,Sperm whale,16:26,16:59,0:33,2018.07.30T16:26:00.000,2018.07.30T16:59:00.000,Biophonic,Sperm whale
30-Jul,Sperm Whale,17:49,18:05,0:16,2018.07.30T17:49:00.000,2018.07.30T18:05:00.000,Biophonic,Sperm Whale
30-Jul,Sperm Whale,18:59,19:38,0:39,2018.07.30T18:59:00.000,2018.07.30T19:38:00.000,Biophonic,Sperm Whale
30-Jul,Sperm Whale,20:39,21:04,0:25,2018.07.30T20:39:00.000,2018.07.30T21:04:00.000,Biophonic,Sperm Whale
30-Jul,Sperm Whale,22:00,22:22,0:22,2018.07.30T22:00:00.000,2018.07.30T22:22:00.000,Biophonic,Sperm Whale
31-Jul,Sperm Whale,1:21,1:30,0:09,2018.07.31T01:21:00.000,2018.07.31T01:30:00.000,Biophonic,Sperm Whale
31-Jul,Sperm Whale,3:53,4:28,0:35,2018.07.31T03:53:00.000,2018.07.31T04:28:00.000,Biophonic,Sperm Whale
31-Jul,Sperm Whale,9:46,10:15,0:29,2018.07.31T09:46:00.000,2018.07.31T10:15:00.000,Biophonic,Sperm Whale
31-Jul,Sperm Whale,11:23,11:54,0:31,2018.07.31T11:23:00.000,2018.07.31T11:54:00.000,Biophonic,Sperm Whale
31-Jul,Sperm whale,15:45,16:12,0:27,2018.07.31T15:45:00.000,2018.07.31T16:12:00.000,Biophonic,Sperm whale
31-Jul,Sperm whale,18:38,19:12,0:34,2018.07.31T18:38:00.000,2018.07.31T19:12:00.000,Biophonic,Sperm whale
31-Jul,Sperm Whale,20:23,20:51,0:28,2018.07.31T20:23:00.000,2018.07.31T20:51:00.000,Biophonic,Sperm Whale
2-Aug,Sperm Whale,4:46,4:52,0:06,2018.08.02T04:46:00.000,2018.08.02T04:52:00.000,Biophonic,Sperm Whale
2-Aug,Sperm Whale,5:48,6:19,0:31,2018.08.02T05:48:00.000,2018.08.02T06:19:00.000,Biophonic,Sperm Whale
2-Aug,Sperm Whale,7:26,7:28,0:02,2018.08.02T07:26:00.000,2018.08.02T07:28:00.000,Biophonic,Sperm Whale
15-Aug,Sperm whale,8:29,8:44,0:15,2018.08.15T08:29:00.000,2018.08.15T08:44:00.000,Biophonic,Sperm whale
